timestep,ion,r,z,vr,vz,Erfi_before,Ezfi_before,Erfi_after,Ezfi_after
4768,2,-2.086278e-27,-4.792566e-06,-8.323591e-19,0.008156544,1.028313e-19,0.7136377,-3.995692e-17,0.7136377
4769,0,-3.233534e-26,4.792566e-06,-2.320694e-17,-0.008158254,-3.90683e-19,-0.7136374,-7.121467e-15,-0.7136374
4769,1,-6.187209e-27,-8.01783e-20,-2.837219e-18,7.242203e-14,2.87789e-19,6.295409e-12,-2.431066e-16,6.295529e-12
4769,2,-2.087111e-27,-4.792566e-06,-8.324548e-19,0.008158254,1.02894e-19,0.7136374,-3.994531e-17,0.7136374
4770,0,-3.235856e-26,4.792566e-06,-2.32238e-17,-0.008159963,-3.909856e-19,-0.7136372,-7.037207e-15,-0.7136372
4770,1,-6.190047e-27,-8.017823e-20,-2.837794e-18,7.243709e-14,2.880289e-19,6.288303e-12,-2.398642e-16,6.28872e-12
4770,2,-2.087943e-27,-4.792566e-06,-8.325491e-19,0.008159963,1.029567e-19,0.7136372,-3.939547e-17,0.7136372
4771,0,-3.238181e-26,4.792566e-06,-2.324068e-17,-0.008161672,-3.912885e-19,-0.7136369,-7.048658e-15,-0.7136369
4771,1,-6.192885e-27,-8.017816e-20,-2.838368e-18,7.245217e-14,2.882691e-19,6.295409e-12,-2.398922e-16,6.296122e-12
4771,2,-2.088776e-27,-4.792566e-06,-8.326435e-19,0.008161672,1.030195e-19,0.7136369,-3.938375e-17,0.7136369
4772,0,-3.240506e-26,4.792566e-06,-2.325759e-17,-0.008163382,-3.915916e-19,-0.7136366,-7.060132e-15,-0.7136366
4772,1,-6.195724e-27,-8.017808e-20,-2.838943e-18,7.246726e-14,2.885094e-19,6.295409e-12,-2.399199e-16,6.296339e-12
4772,2,-2.089609e-27,-4.792566e-06,-8.327378e-19,0.008163382,1.030822e-19,0.7136366,-3.937198e-17,0.7136366
4773,0,-3.242834e-26,4.792566e-06,-2.327453e-17,-0.008165091,-3.91895e-19,-0.7136364,-7.071627e-15,-0.7136364
4773,1,-6.198564e-27,-8.017801e-20,-2.839518e-18,7.248232e-14,2.887499e-19,6.288303e-12,-2.399474e-16,6.289532e-12
4773,2,-2.090442e-27,-4.792566e-06,-8.328321e-19,0.008165091,1.031451e-19,0.7136364,-3.936016e-17,0.7136364
4774,0,-3.245163e-26,4.792566e-06,-2.32915e-17,-0.0081668,-3.921986e-19,-0.7136361,-7.083144e-15,-0.7136361
4774,1,-6.201404e-27,-8.017794e-20,-2.840092e-18,7.249737e-14,2.889907e-19,6.281198e-12,-2.399747e-16,6.282726e-12
4774,2,-2.091275e-27,-4.792566e-06,-8.329263e-19,0.0081668,1.032079e-19,0.7136361,-3.934831e-17,0.7136361
4775,0,-3.247494e-26,4.792566e-06,-2.330849e-17,-0.008168509,-3.925024e-19,-0.7136358,-7.094684e-15,-0.7136358
4775,1,-6.204245e-27,-8.017787e-20,-2.840667e-18,7.25124e-14,2.892316e-19,6.274092e-12,-2.400018e-16,6.275841e-12
4775,2,-2.092108e-27,-4.792566e-06,-8.330205e-19,0.008168509,1.032708e-19,0.7136358,-3.933642e-17,0.7136358
4776,0,-3.249826e-26,4.792566e-06,-2.332551e-17,-0.008170219,-3.928065e-19,-0.7136356,-7.106246e-15,-0.7136356
4776,1,-6.207086e-27,-8.017779e-20,-2.841242e-18,7.252743e-14,2.894728e-19,6.274092e-12,-2.400286e-16,6.276142e-12
4776,2,-2.092941e-27,-4.792566e-06,-8.331147e-19,0.008170219,1.033338e-19,0.7136356,-3.932448e-17,0.7136356
4777,0,-3.252161e-26,4.792566e-06,-2.334256e-17,-0.008171928,-3.931109e-19,-0.7136353,-7.11783e-15,-0.7136353
4777,1,-6.209928e-27,-8.017772e-20,-2.841817e-18,7.254248e-14,2.897141e-19,6.281198e-12,-2.400552e-16,6.28355e-12
4777,2,-2.093774e-27,-4.792566e-06,-8.332089e-19,0.008171928,1.033967e-19,0.7136353,-3.93125e-17,0.7136353
4778,0,-3.254497e-26,4.792566e-06,-2.335963e-17,-0.008173637,-3.934154e-19,-0.713635,-7.129437e-15,-0.713635
4778,1,-6.21277e-27,-8.017765e-20,-2.842392e-18,7.255755e-14,2.899557e-19,6.288303e-12,-2.400816e-16,6.290878e-12
4778,2,-2.094607e-27,-4.792566e-06,-8.33303e-19,0.008173637,1.034597e-19,0.713635,-3.930048e-17,0.713635
4779,0,-3.256834e-26,4.792566e-06,-2.337674e-17,-0.008175347,-3.937203e-19,-0.7136348,-7.141066e-15,-0.7136348
4779,1,-6.215613e-27,-8.017758e-20,-2.842967e-18,7.257262e-14,2.901975e-19,6.288303e-12,-2.401078e-16,6.291182e-12
4779,2,-2.095441e-27,-4.792566e-06,-8.333971e-19,0.008175347,1.035228e-19,0.7136348,-3.928842e-17,0.7136348
4780,0,-3.259174e-26,4.792566e-06,-2.339387e-17,-0.008177056,-3.940253e-19,-0.7136345,-7.152717e-15,-0.7136345
4780,1,-6.218456e-27,-8.01775e-20,-2.843542e-18,7.258767e-14,2.904395e-19,6.281198e-12,-2.401337e-16,6.284381e-12
4780,2,-2.096274e-27,-4.792566e-06,-8.334912e-19,0.008177056,1.035858e-19,0.7136345,-3.927632e-17,0.7136345
4781,0,-3.261515e-26,4.792566e-06,-2.341103e-17,-0.008178765,-3.943306e-19,-0.7136342,-7.164391e-15,-0.7136342
4781,1,-6.221301e-27,-8.017743e-20,-2.844118e-18,7.260271e-14,2.906817e-19,6.274092e-12,-2.401594e-16,6.277501e-12
4781,2,-2.097108e-27,-4.792566e-06,-8.335852e-19,0.008178765,1.036489e-19,0.7136342,-3.926417e-17,0.7136342
4782,0,-3.263857e-26,4.792566e-06,-2.342822e-17,-0.008180475,-3.946362e-19,-0.713634,-7.176087e-15,-0.713634
4782,1,-6.224145e-27,-8.017736e-20,-2.844693e-18,7.26178e-14,2.909241e-19,6.295409e-12,-2.401849e-16,6.299124e-12
4782,2,-2.097941e-27,-4.792566e-06,-8.336793e-19,0.008180475,1.037121e-19,0.713634,-3.925199e-17,0.713634
4783,0,-3.266202e-26,4.792566e-06,-2.344544e-17,-0.008182184,-3.94942e-19,-0.7136337,-7.187805e-15,-0.7136337
4783,1,-6.226991e-27,-8.017729e-20,-2.845268e-18,7.263283e-14,2.911668e-19,6.274092e-12,-2.402101e-16,6.278115e-12
4783,2,-2.098775e-27,-4.792566e-06,-8.337732e-19,0.008182184,1.037752e-19,0.7136337,-3.923976e-17,0.7136337
4784,0,-3.268548e-26,4.792566e-06,-2.346268e-17,-0.008183893,-3.95248e-19,-0.7136334,-7.199547e-15,-0.7136334
4784,1,-6.229836e-27,-8.017721e-20,-2.845844e-18,7.264792e-14,2.914096e-19,6.295409e-12,-2.402351e-16,6.299659e-12
4784,2,-2.099609e-27,-4.792566e-06,-8.338672e-19,0.008183893,1.038384e-19,0.7136334,-3.922748e-17,0.7136334
4785,0,-3.270896e-26,4.792566e-06,-2.347995e-17,-0.008185602,-3.955543e-19,-0.7136332,-7.21131e-15,-0.7136332
4785,1,-6.232683e-27,-8.017714e-20,-2.846419e-18,7.2663e-14,2.916526e-19,6.288303e-12,-2.402599e-16,6.292863e-12
4785,2,-2.100443e-27,-4.792566e-06,-8.339611e-19,0.008185602,1.039017e-19,0.7136332,-3.921517e-17,0.7136332
4786,0,-3.273246e-26,4.792566e-06,-2.349702e-17,-0.008187312,-3.958608e-19,-0.7136329,-7.12411e-15,-0.7136329
4786,1,-6.23553e-27,-8.017707e-20,-2.846987e-18,7.267805e-14,2.918959e-19,6.281198e-12,-2.369873e-16,6.285987e-12
4786,2,-2.101277e-27,-4.792566e-06,-8.340537e-19,0.008187312,1.039649e-19,0.7136329,-3.866411e-17,0.7136329
4787,0,-3.275597e-26,4.792566e-06,-2.351411e-17,-0.008189021,-3.961676e-19,-0.7136326,-7.13572e-15,-0.7136326
4787,1,-6.238377e-27,-8.0177e-20,-2.847555e-18,7.269313e-14,2.921394e-19,6.288303e-12,-2.370101e-16,6.293404e-12
4787,2,-2.102111e-27,-4.792566e-06,-8.341463e-19,0.008189021,1.040282e-19,0.7136326,-3.865168e-17,0.7136326
4788,0,-3.277951e-26,4.792566e-06,-2.353123e-17,-0.00819073,-3.964746e-19,-0.7136323,-7.147353e-15,-0.7136323
4788,1,-6.241225e-27,-8.017692e-20,-2.848122e-18,7.270818e-14,2.923831e-19,6.281198e-12,-2.370325e-16,6.286611e-12
4788,2,-2.102945e-27,-4.792566e-06,-8.342389e-19,0.00819073,1.040916e-19,0.7136323,-3.863921e-17,0.7136323
4789,0,-3.280305e-26,4.792566e-06,-2.354837e-17,-0.00819244,-3.967819e-19,-0.7136321,-7.159008e-15,-0.7136321
4789,1,-6.244074e-27,-8.017685e-20,-2.84869e-18,7.272324e-14,2.926269e-19,6.281198e-12,-2.370548e-16,6.286842e-12
4789,2,-2.10378e-27,-4.792566e-06,-8.343314e-19,0.00819244,1.041549e-19,0.7136321,-3.862669e-17,0.7136321
4790,0,-3.282662e-26,4.792566e-06,-2.356555e-17,-0.008194149,-3.970894e-19,-0.7136318,-7.170685e-15,-0.7136318
4790,1,-6.246923e-27,-8.017678e-20,-2.849258e-18,7.273833e-14,2.92871e-19,6.295409e-12,-2.370768e-16,6.301367e-12
4790,2,-2.104614e-27,-4.792566e-06,-8.344239e-19,0.008194149,1.042184e-19,0.7136318,-3.861413e-17,0.7136318
4791,0,-3.28502e-26,4.792566e-06,-2.358275e-17,-0.008195858,-3.973972e-19,-0.7136315,-7.182384e-15,-0.7136315
4791,1,-6.249773e-27,-8.017671e-20,-2.849826e-18,7.275339e-14,2.931154e-19,6.281198e-12,-2.370986e-16,6.287472e-12
4791,2,-2.105449e-27,-4.792566e-06,-8.345163e-19,0.008195858,1.042818e-19,0.7136315,-3.860153e-17,0.7136315
4792,0,-3.28738e-26,4.792566e-06,-2.359998e-17,-0.008197568,-3.977051e-19,-0.7136313,-7.194106e-15,-0.7136313
4792,1,-6.252624e-27,-8.017663e-20,-2.850394e-18,7.276844e-14,2.933599e-19,6.274092e-12,-2.371202e-16,6.280601e-12
4792,2,-2.106283e-27,-4.792566e-06,-8.346088e-19,0.008197568,1.043453e-19,0.7136313,-3.858888e-17,0.7136313
4793,0,-3.289742e-26,4.792566e-06,-2.361724e-17,-0.008199277,-3.980134e-19,-0.713631,-7.20585e-15,-0.713631
4793,1,-6.255475e-27,-8.017656e-20,-2.850962e-18,7.27835e-14,2.936046e-19,6.281198e-12,-2.371415e-16,6.288023e-12
4793,2,-2.107118e-27,-4.792566e-06,-8.347012e-19,0.008199277,1.044088e-19,0.713631,-3.857619e-17,0.713631
4794,0,-3.292105e-26,4.792566e-06,-2.363453e-17,-0.008200986,-3.983219e-19,-0.7136307,-7.217616e-15,-0.7136307
4794,1,-6.258326e-27,-8.017649e-20,-2.85153e-18,7.279858e-14,2.938496e-19,6.288303e-12,-2.371625e-16,6.295447e-12
4794,2,-2.107953e-27,-4.792566e-06,-8.347935e-19,0.008200986,1.044723e-19,0.7136307,-3.856346e-17,0.7136307
4795,0,-3.294471e-26,4.792566e-06,-2.365185e-17,-0.008202695,-3.986306e-19,-0.7136305,-7.229405e-15,-0.7136305
4795,1,-6.261178e-27,-8.017641e-20,-2.852098e-18,7.281366e-14,2.940947e-19,6.288303e-12,-2.371833e-16,6.295684e-12
4795,2,-2.108788e-27,-4.792566e-06,-8.348859e-19,0.008202695,1.045359e-19,0.7136305,-3.855069e-17,0.7136305
4796,0,-3.296837e-26,4.792566e-06,-2.366919e-17,-0.008204405,-3.989396e-19,-0.7136302,-7.241217e-15,-0.7136302
4796,1,-6.264031e-27,-8.017634e-20,-2.852666e-18,7.28287e-14,2.943401e-19,6.274092e-12,-2.372039e-16,6.281793e-12
4796,2,-2.109623e-27,-4.792566e-06,-8.349782e-19,0.008204405,1.045995e-19,0.7136302,-3.853787e-17,0.7136302
4797,0,-3.299206e-26,4.792566e-06,-2.368656e-17,-0.008206114,-3.992488e-19,-0.7136299,-7.253051e-15,-0.7136299
4797,1,-6.266884e-27,-8.017627e-20,-2.853234e-18,7.284378e-14,2.945857e-19,6.288303e-12,-2.372242e-16,6.296325e-12
4797,2,-2.110458e-27,-4.792566e-06,-8.350704e-19,0.008206114,1.046632e-19,0.7136299,-3.852501e-17,0.7136299
4798,0,-3.301577e-26,4.792566e-06,-2.370397e-17,-0.008207823,-3.995583e-19,-0.7136297,-7.264907e-15,-0.7136297
4798,1,-6.269738e-27,-8.01762e-20,-2.853803e-18,7.285885e-14,2.948315e-19,6.281198e-12,-2.372443e-16,6.289459e-12
4798,2,-2.111293e-27,-4.792566e-06,-8.351627e-19,0.008207823,1.047268e-19,0.7136297,-3.85121e-17,0.7136297
4799,0,-3.303949e-26,4.792566e-06,-2.37214e-17,-0.008209533,-3.99868e-19,-0.7136294,-7.276786e-15,-0.7136294
4799,1,-6.272592e-27,-8.017612e-20,-2.854371e-18,7.287391e-14,2.950775e-19,6.281198e-12,-2.372641e-16,6.289782e-12
4799,2,-2.112128e-27,-4.792566e-06,-8.352549e-19,0.008209533,1.047906e-19,0.7136294,-3.849915e-17,0.7136294
4800,0,-3.306323e-26,4.792566e-06,-2.373885e-17,-0.008211242,-4.00178e-19,-0.7136291,-7.288688e-15,-0.7136291
4800,1,-6.275447e-27,-8.017605e-20,-2.854939e-18,7.288898e-14,2.953237e-19,6.281198e-12,-2.372837e-16,6.290106e-12
4800,2,-2.112963e-27,-4.792566e-06,-8.353471e-19,0.008211242,1.048543e-19,0.7136291,-3.848616e-17,0.7136291
4801,0,-3.308698e-26,4.792566e-06,-2.375634e-17,-0.008212951,-4.004882e-19,-0.7136289,-7.300612e-15,-0.7136289
4801,1,-6.278303e-27,-8.017598e-20,-2.855508e-18,7.290406e-14,2.955701e-19,6.288303e-12,-2.373031e-16,6.297454e-12
4801,2,-2.113799e-27,-4.792566e-06,-8.354392e-19,0.008212951,1.049181e-19,0.7136289,-3.847312e-17,0.7136289
4802,0,-3.311076e-26,4.792566e-06,-2.377361e-17,-0.00821466,-4.007987e-19,-0.7136286,-7.210329e-15,-0.7136286
4802,1,-6.281159e-27,-8.01759e-20,-2.856068e-18,7.291913e-14,2.958168e-19,6.281198e-12,-2.340001e-16,6.290674e-12
4802,2,-2.114634e-27,-4.792566e-06,-8.355301e-19,0.00821466,1.049819e-19,0.7136286,-3.792087e-17,0.7136286
4803,0,-3.313455e-26,4.792566e-06,-2.379091e-17,-0.00821637,-4.011094e-19,-0.7136283,-7.222092e-15,-0.7136283
4803,1,-6.284015e-27,-8.017583e-20,-2.856629e-18,7.293423e-14,2.960637e-19,6.295409e-12,-2.340173e-16,6.305211e-12
4803,2,-2.11547e-27,-4.792566e-06,-8.356209e-19,0.00821637,1.050458e-19,0.7136283,-3.790772e-17,0.7136283
4804,0,-3.315835e-26,4.792566e-06,-2.380823e-17,-0.008218079,-4.014204e-19,-0.7136281,-7.233876e-15,-0.7136281
4804,1,-6.286873e-27,-8.017576e-20,-2.857189e-18,7.29493e-14,2.963107e-19,6.281198e-12,-2.340344e-16,6.291246e-12
4804,2,-2.116306e-27,-4.792566e-06,-8.357116e-19,0.008218079,1.051096e-19,0.7136281,-3.789452e-17,0.7136281
4805,0,-3.318218e-26,4.792566e-06,-2.382559e-17,-0.008219788,-4.017316e-19,-0.7136278,-7.245683e-15,-0.7136278
4805,1,-6.28973e-27,-8.017569e-20,-2.85775e-18,7.296437e-14,2.96558e-19,6.281198e-12,-2.340511e-16,6.291575e-12
4805,2,-2.117142e-27,-4.792566e-06,-8.358024e-19,0.008219788,1.051736e-19,0.7136278,-3.788128e-17,0.7136278
4806,0,-3.320602e-26,4.792566e-06,-2.384297e-17,-0.008221498,-4.020431e-19,-0.7136275,-7.257513e-15,-0.7136275
4806,1,-6.292589e-27,-8.017561e-20,-2.85831e-18,7.297946e-14,2.968055e-19,6.288303e-12,-2.340676e-16,6.29901e-12
4806,2,-2.117977e-27,-4.792566e-06,-8.358931e-19,0.008221498,1.052375e-19,0.7136275,-3.7868e-17,0.7136275
4807,0,-3.322988e-26,4.792566e-06,-2.386038e-17,-0.008223207,-4.023548e-19,-0.7136273,-7.269364e-15,-0.7136273
4807,1,-6.295448e-27,-8.017554e-20,-2.858871e-18,7.299453e-14,2.970533e-19,6.281198e-12,-2.340839e-16,6.292152e-12
4807,2,-2.118813e-27,-4.792566e-06,-8.359837e-19,0.008223207,1.053015e-19,0.7136273,-3.785467e-17,0.7136273
4808,0,-3.325376e-26,4.792566e-06,-2.387782e-17,-0.008224916,-4.026667e-19,-0.713627,-7.281238e-15,-0.713627
4808,1,-6.298307e-27,-8.017547e-20,-2.859432e-18,7.30096e-14,2.973012e-19,6.281198e-12,-2.340999e-16,6.292484e-12
4808,2,-2.11965e-27,-4.792566e-06,-8.360744e-19,0.008224916,1.053655e-19,0.713627,-3.78413e-17,0.713627
4809,0,-3.327766e-26,4.792566e-06,-2.389529e-17,-0.008226626,-4.029789e-19,-0.7136267,-7.293135e-15,-0.7136267
4809,1,-6.301167e-27,-8.017539e-20,-2.859993e-18,7.302466e-14,2.975493e-19,6.274092e-12,-2.341157e-16,6.285711e-12
4809,2,-2.120486e-27,-4.792566e-06,-8.36165e-19,0.008226626,1.054296e-19,0.7136267,-3.782788e-17,0.7136267
4810,0,-3.330157e-26,4.792566e-06,-2.391279e-17,-0.008228335,-4.032914e-19,-0.7136265,-7.305053e-15,-0.7136265
4810,1,-6.304028e-27,-8.017532e-20,-2.860553e-18,7.303975e-14,2.977977e-19,6.288303e-12,-2.341312e-16,6.300173e-12
4810,2,-2.121322e-27,-4.792566e-06,-8.362555e-19,0.008228335,1.054937e-19,0.7136265,-3.781442e-17,0.7136265
4811,0,-3.33255e-26,4.792566e-06,-2.393032e-17,-0.008230044,-4.036041e-19,-0.7136262,-7.316995e-15,-0.7136262
4811,1,-6.306889e-27,-8.017525e-20,-2.861114e-18,7.305486e-14,2.980463e-19,6.295409e-12,-2.341464e-16,6.307613e-12
4811,2,-2.122158e-27,-4.792566e-06,-8.363461e-19,0.008230044,1.055578e-19,0.7136262,-3.780091e-17,0.7136262
4812,0,-3.334945e-26,4.792566e-06,-2.394787e-17,-0.008231753,-4.039171e-19,-0.7136259,-7.328959e-15,-0.7136259
4812,1,-6.30975e-27,-8.017517e-20,-2.861675e-18,7.306993e-14,2.982951e-19,6.281198e-12,-2.341614e-16,6.293738e-12
4812,2,-2.122995e-27,-4.792566e-06,-8.364366e-19,0.008231753,1.05622e-19,0.7136259,-3.778736e-17,0.7136259
4813,0,-3.337341e-26,4.792566e-06,-2.396545e-17,-0.008233463,-4.042303e-19,-0.7136256,-7.340945e-15,-0.7136256
4813,1,-6.312613e-27,-8.01751e-20,-2.862236e-18,7.308499e-14,2.985441e-19,6.274092e-12,-2.341761e-16,6.286887e-12
4813,2,-2.123831e-27,-4.792566e-06,-8.365271e-19,0.008233463,1.056862e-19,0.7136256,-3.777376e-17,0.7136256
4814,0,-3.33974e-26,4.792566e-06,-2.398307e-17,-0.008235172,-4.045437e-19,-0.7136254,-7.352954e-15,-0.7136254
4814,1,-6.315475e-27,-8.017503e-20,-2.862797e-18,7.310007e-14,2.987933e-19,6.281198e-12,-2.341906e-16,6.29433e-12
4814,2,-2.124668e-27,-4.792566e-06,-8.366175e-19,0.008235172,1.057504e-19,0.7136254,-3.776012e-17,0.7136254
4815,0,-3.34214e-26,4.792566e-06,-2.400071e-17,-0.008236881,-4.048574e-19,-0.7136251,-7.364986e-15,-0.7136251
4815,1,-6.318339e-27,-8.017495e-20,-2.863358e-18,7.311518e-14,2.990427e-19,6.295409e-12,-2.342048e-16,6.308879e-12
4815,2,-2.125505e-27,-4.792566e-06,-8.367079e-19,0.008236881,1.058147e-19,0.7136251,-3.774643e-17,0.7136251
4816,0,-3.344542e-26,4.792566e-06,-2.401838e-17,-0.00823859,-4.051714e-19,-0.7136248,-7.37704e-15,-0.7136248
4816,1,-6.321203e-27,-8.017488e-20,-2.863919e-18,7.313029e-14,2.992924e-19,6.295409e-12,-2.342187e-16,6.309136e-12
4816,2,-2.126341e-27,-4.792566e-06,-8.367983e-19,0.00823859,1.05879e-19,0.7136248,-3.77327e-17,0.7136248
4817,0,-3.346945e-26,4.792566e-06,-2.403607e-17,-0.0082403,-4.054856e-19,-0.7136246,-7.389117e-15,-0.7136246
4817,1,-6.324067e-27,-8.017481e-20,-2.86448e-18,7.31454e-14,2.995423e-19,6.295409e-12,-2.342324e-16,6.309477e-12
4817,2,-2.127178e-27,-4.792566e-06,-8.368886e-19,0.0082403,1.059433e-19,0.7136246,-3.771893e-17,0.7136246
4818,0,-3.349351e-26,4.792566e-06,-2.405355e-17,-0.008242009,-4.058001e-19,-0.7136243,-7.2956e-15,-0.7136243
4818,1,-6.326932e-27,-8.017474e-20,-2.865033e-18,7.316048e-14,2.997924e-19,6.281198e-12,-2.308986e-16,6.295608e-12
4818,2,-2.128015e-27,-4.792566e-06,-8.369777e-19,0.008242009,1.060077e-19,0.7136243,-3.71655e-17,0.7136243
4819,0,-3.351758e-26,4.792566e-06,-2.407105e-17,-0.008243718,-4.061148e-19,-0.713624,-7.307506e-15,-0.713624
4819,1,-6.329798e-27,-8.017466e-20,-2.865586e-18,7.317554e-14,3.000427e-19,6.274092e-12,-2.309101e-16,6.288762e-12
4819,2,-2.128852e-27,-4.792566e-06,-8.370667e-19,0.008243718,1.060721e-19,0.713624,-3.715161e-17,0.713624
4820,0,-3.354166e-26,4.792566e-06,-2.408858e-17,-0.008245428,-4.064297e-19,-0.7136238,-7.319434e-15,-0.7136238
4820,1,-6.332664e-27,-8.017459e-20,-2.866139e-18,7.319061e-14,3.002932e-19,6.274092e-12,-2.309214e-16,6.289106e-12
4820,2,-2.129689e-27,-4.792566e-06,-8.371556e-19,0.008245428,1.061365e-19,0.7136238,-3.713767e-17,0.7136238
4821,0,-3.356577e-26,4.792566e-06,-2.410614e-17,-0.008247137,-4.06745e-19,-0.7136235,-7.331384e-15,-0.7136235
4821,1,-6.335531e-27,-8.017452e-20,-2.866692e-18,7.320569e-14,3.005439e-19,6.281198e-12,-2.309325e-16,6.296556e-12
4821,2,-2.130527e-27,-4.792566e-06,-8.372445e-19,0.008247137,1.06201e-19,0.7136235,-3.712369e-17,0.7136235
4822,0,-3.358989e-26,4.792566e-06,-2.412373e-17,-0.008248846,-4.070604e-19,-0.7136232,-7.343357e-15,-0.7136232
4822,1,-6.338398e-27,-8.017444e-20,-2.867245e-18,7.322077e-14,3.007949e-19,6.281198e-12,-2.309432e-16,6.296819e-12
4822,2,-2.131364e-27,-4.792566e-06,-8.373334e-19,0.008248846,1.062655e-19,0.7136232,-3.710966e-17,0.7136232
4823,0,-3.361404e-26,4.792566e-06,-2.414135e-17,-0.008250555,-4.073761e-19,-0.713623,-7.355352e-15,-0.713623
4823,1,-6.341266e-27,-8.017437e-20,-2.867799e-18,7.323584e-14,3.010461e-19,6.274092e-12,-2.309537e-16,6.29006e-12
4823,2,-2.132201e-27,-4.792566e-06,-8.374223e-19,0.008250555,1.063301e-19,0.713623,-3.709559e-17,0.713623
4824,0,-3.363819e-26,4.792566e-06,-2.4159e-17,-0.008252265,-4.076921e-19,-0.7136227,-7.367369e-15,-0.7136227
4824,1,-6.344134e-27,-8.01743e-20,-2.868352e-18,7.32509e-14,3.012975e-19,6.274092e-12,-2.30964e-16,6.290409e-12
4824,2,-2.133039e-27,-4.792566e-06,-8.375111e-19,0.008252265,1.063947e-19,0.7136227,-3.708147e-17,0.7136227
4825,0,-3.366237e-26,4.792566e-06,-2.417667e-17,-0.008253974,-4.080083e-19,-0.7136224,-7.379409e-15,-0.7136224
4825,1,-6.347003e-27,-8.017422e-20,-2.868905e-18,7.326599e-14,3.015491e-19,6.281198e-12,-2.309739e-16,6.297779e-12
4825,2,-2.133877e-27,-4.792566e-06,-8.375999e-19,0.008253974,1.064593e-19,0.7136224,-3.70673e-17,0.7136224
4826,0,-3.368657e-26,4.792566e-06,-2.419438e-17,-0.008255683,-4.083248e-19,-0.7136221,-7.391471e-15,-0.7136221
4826,1,-6.349872e-27,-8.017415e-20,-2.869458e-18,7.328106e-14,3.018009e-19,6.274092e-12,-2.309836e-16,6.291024e-12
4826,2,-2.134714e-27,-4.792566e-06,-8.376886e-19,0.008255683,1.065239e-19,0.7136221,-3.705309e-17,0.7136221
4827,0,-3.371078e-26,4.792566e-06,-2.421211e-17,-0.008257393,-4.086415e-19,-0.7136219,-7.403555e-15,-0.7136219
4827,1,-6.352742e-27,-8.017408e-20,-2.870012e-18,7.329614e-14,3.020529e-19,6.281198e-12,-2.30993e-16,6.298481e-12
4827,2,-2.135552e-27,-4.792566e-06,-8.377773e-19,0.008257393,1.065886e-19,0.7136219,-3.703883e-17,0.7136219
4828,0,-3.373501e-26,4.792566e-06,-2.422987e-17,-0.008259102,-4.089585e-19,-0.7136216,-7.415662e-15,-0.7136216
4828,1,-6.355613e-27,-8.0174e-20,-2.870565e-18,7.331121e-14,3.023052e-19,6.274092e-12,-2.310022e-16,6.291644e-12
4828,2,-2.13639e-27,-4.792566e-06,-8.37866e-19,0.008259102,1.066533e-19,0.7136216,-3.702453e-17,0.7136216
4829,0,-3.375926e-26,4.792566e-06,-2.424766e-17,-0.008260811,-4.092757e-19,-0.7136213,-7.427792e-15,-0.7136213
4829,1,-6.358484e-27,-8.017393e-20,-2.871118e-18,7.332632e-14,3.025577e-19,6.288303e-12,-2.31011e-16,6.306208e-12
4829,2,-2.137228e-27,-4.792566e-06,-8.379547e-19,0.008260811,1.067181e-19,0.7136213,-3.701018e-17,0.7136213
4830,0,-3.378352e-26,4.792566e-06,-2.426548e-17,-0.00826252,-4.095932e-19,-0.7136211,-7.439944e-15,-0.7136211
4830,1,-6.361356e-27,-8.017386e-20,-2.871671e-18,7.334142e-14,3.028104e-19,6.288303e-12,-2.310196e-16,6.306563e-12
4830,2,-2.138066e-27,-4.792566e-06,-8.380433e-19,0.00826252,1.067829e-19,0.7136211,-3.699578e-17,0.7136211
4831,0,-3.38078e-26,4.792566e-06,-2.428333e-17,-0.00826423,-4.09911e-19,-0.7136208,-7.452118e-15,-0.7136208
4831,1,-6.364228e-27,-8.017378e-20,-2.872225e-18,7.335651e-14,3.030633e-19,6.281198e-12,-2.310279e-16,6.299729e-12
4831,2,-2.138904e-27,-4.792566e-06,-8.381318e-19,0.00826423,1.068477e-19,0.7136208,-3.698134e-17,0.7136208
4832,0,-3.383211e-26,4.792566e-06,-2.430121e-17,-0.008265939,-4.10229e-19,-0.7136205,-7.464316e-15,-0.7136205
4832,1,-6.367101e-27,-8.017371e-20,-2.872778e-18,7.33716e-14,3.033164e-19,6.281198e-12,-2.310359e-16,6.300086e-12
4832,2,-2.139742e-27,-4.792566e-06,-8.382204e-19,0.008265939,1.069125e-19,0.7136205,-3.696685e-17,0.7136205
4833,0,-3.385642e-26,4.792566e-06,-2.431912e-17,-0.008267648,-4.105472e-19,-0.7136203,-7.476535e-15,-0.7136203
4833,1,-6.369974e-27,-8.017364e-20,-2.873332e-18,7.338669e-14,3.035698e-19,6.281198e-12,-2.310437e-16,6.300444e-12
4833,2,-2.140581e-27,-4.792566e-06,-8.383089e-19,0.008267648,1.069774e-19,0.7136203,-3.695231e-17,0.7136203
4834,0,-3.388076e-26,4.792566e-06,-2.433679e-17,-0.008269357,-4.108657e-19,-0.71362,-7.379624e-15,-0.71362
4834,1,-6.372848e-27,-8.017356e-20,-2.873877e-18,7.340177e-14,3.038234e-19,6.274092e-12,-2.276788e-16,6.293613e-12
4834,2,-2.141419e-27,-4.792566e-06,-8.383961e-19,0.008269357,1.070424e-19,0.71362,-3.639775e-17,0.71362
